Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,UniqueNodesExplored,UniqueSols,Effectiveness,UniqueEffectiveness,NodesToFirst,DepthToFirst,NumYUnsat,NumYUnsatNoFalse,MinNumVariables
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.009,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.009,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.008,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.009,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.009,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.01,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.007,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.008,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.007,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PCarLTL_V_20_868_PCar_fixed_2.spectra,0,-1,-0.001,0.009,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.1,0.267,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.138,0.344,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.113,0.296,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.113,0.284,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.15,0.377,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.153,0.395,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.138,0.353,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.11,0.302,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.103,0.289,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_394_PCar_1.spectra,48,-1,0.095,0.282,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.103,0.291,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.102,0.283,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.103,0.3,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.102,0.299,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.107,0.288,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.113,0.307,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.14,0.364,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.113,0.312,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.107,0.308,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_463_PCar_1.spectra,48,-1,0.109,0.301,600,False,70,45,23,0.6857142857142857,0.5111111111111111,14.0,3.0,0,0,11.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.275,0.551,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.305,0.462,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.3,0.463,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.335,0.595,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.296,0.456,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.353,0.607,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.286,0.549,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.287,0.55,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.314,0.489,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_464_PCar_fixed_1.spectra,35,-1,0.299,0.562,600,False,52,34,17,0.6730769230769231,0.5,14.0,3.0,0,0,24.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,291,-1,1.8,660.002,600,True,1997,1843,144,0.1457185778668002,0.0781334780249593,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,167,-1,1.989,607.234,600,True,1370,1299,98,0.12189781021897811,0.07544264819091609,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,198,-1,1.625,660.002,600,True,1507,1415,108,0.13138686131386862,0.07632508833922262,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,203,-1,1.89,660.002,600,True,1546,1451,110,0.1313065976714101,0.07580978635423846,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,323,-1,1.8,660.002,600,True,2076,1908,161,0.15558766859344894,0.08438155136268344,71.0,3.0,0,0,16.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,228,-1,1.785,660.002,600,True,1732,1618,120,0.13163972286374134,0.07416563658838071,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,235,-1,1.767,600.096,600,True,1791,1673,123,0.13121161362367392,0.07352062163777645,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,322,-1,1.788,660.003,600,True,2063,1894,160,0.1560833737275812,0.08447729672650475,71.0,3.0,0,0,16.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,190,-1,1.927,600.047,600,True,1481,1394,105,0.12829169480081026,0.07532281205164992,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_552_PCar_1.spectra,194,-1,1.98,660.002,600,True,1493,1402,105,0.12993971868720697,0.07489300998573467,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,237,-1,1.792,660.003,600,True,1798,1679,125,0.13181312569521692,0.07444907683144729,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,218,-1,1.676,660.002,600,True,1673,1561,112,0.13030484160191272,0.07174887892376682,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,139,-1,2.263,660.002,600,True,1201,1139,80,0.115736885928393,0.07023705004389816,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,231,-1,1.906,660.003,600,True,1776,1659,121,0.13006756756756757,0.07293550331525014,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,241,-1,1.737,660.003,600,True,1811,1690,127,0.13307564881281062,0.07514792899408285,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,172,-1,1.793,636.514,600,True,1410,1336,100,0.12198581560283688,0.0748502994011976,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,240,-1,1.795,600.02,600,True,1807,1688,127,0.13281682346430548,0.07523696682464455,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,327,-1,1.782,660.003,600,True,2108,1936,162,0.15512333965844402,0.08367768595041322,71.0,3.0,0,0,16.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,249,-1,1.819,660.003,600,True,1846,1717,127,0.13488624052004333,0.07396622015142691,71.0,3.0,0,0,33.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_553_PCar_1.spectra,323,-1,1.815,660.002,600,True,2068,1899,161,0.15618955512572533,0.08478146392838336,71.0,3.0,0,0,16.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,1006,-1,0.935,660.003,600,True,2359,1643,291,0.4264518863925392,0.17711503347534996,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,1217,-1,1.075,660.002,600,True,2771,1941,387,0.4391916275712739,0.19938176197836166,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,1421,-1,0.986,600.187,600,True,3146,2188,463,0.4516846789574062,0.21160877513711152,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,1060,-1,0.941,660.003,600,True,2448,1701,314,0.43300653594771243,0.18459729570840683,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,999,-1,1.005,660.003,600,True,2342,1629,287,0.4265584970111016,0.1761817065684469,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,1119,-1,0.979,609.355,600,True,2593,1800,326,0.43154647126880064,0.1811111111111111,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,971,-1,0.973,648.17,600,True,2284,1579,266,0.4251313485113835,0.16846105129829006,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,967,-1,0.944,642.468,600,True,2267,1564,264,0.4265549183943538,0.16879795396419436,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,946,-1,1.09,660.002,600,True,2202,1515,260,0.4296094459582198,0.1716171617161716,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_1.spectra,987,-1,0.996,660.003,600,True,2319,1609,278,0.425614489003881,0.17277812305779988,46.0,3.0,0,0,18.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,19,-1,224.36,660.002,600,True,1880,1878,17,0.010106382978723405,0.009052183173588925,1063.0,5.0,0,0,113.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,341.074,660.003,600,True,1532,1530,6,0.0045691906005221935,0.00392156862745098,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,22,-1,236.906,660.002,600,True,1996,1994,20,0.011022044088176353,0.010030090270812437,1063.0,5.0,0,0,113.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,13,-1,415.945,660.002,600,True,1755,1754,12,0.007407407407407408,0.0068415051311288486,1063.0,5.0,0,0,113.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,300.882,638.429,600,True,1397,1396,6,0.005010737294201861,0.004297994269340974,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,340.195,660.002,600,True,1514,1512,6,0.004623513870541612,0.003968253968253968,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,337.733,660.003,600,True,1511,1510,6,0.004632693580410324,0.003973509933774834,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,332.442,660.002,600,True,1467,1465,6,0.004771642808452625,0.004095563139931741,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,12,-1,411.865,660.002,600,True,1734,1732,11,0.006920415224913495,0.006351039260969977,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_758_PCar_fixed_2.spectra,7,-1,378.49,660.002,600,True,1608,1606,6,0.004353233830845771,0.0037359900373599006,1063.0,5.0,0,0,114.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.145,72.571,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.141,94.932,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.144,58.827,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.112,64.424,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.112,78.654,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.139,59.805,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.123,65.273,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.111,54.676,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.125,67.463,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_763_PCar_fixed_1.spectra,289,-1,0.134,65.705,600,False,653,499,135,0.442572741194487,0.27054108216432865,5.0,1.0,154,154,20.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.03,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.03,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.03,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.028,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.028,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_1.spectra,0,-1,-0.001,0.027,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.032,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.028,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.031,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.028,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.013,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.027,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.03,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_2.spectra,0,-1,-0.001,0.029,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,61,-1,2.014,602.69,600,True,460,439,40,0.13260869565217392,0.09111617312072894,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,77,-1,2.026,660.002,600,True,600,577,54,0.12833333333333333,0.09358752166377816,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,59,-1,2.533,660.002,600,True,440,420,39,0.1340909090909091,0.09285714285714286,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,83,-1,1.916,660.002,600,True,635,612,60,0.13070866141732285,0.09803921568627451,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,63,-1,1.834,660.002,600,True,479,457,42,0.1315240083507307,0.09190371991247265,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,52,-1,2.498,609.614,600,True,373,356,35,0.13941018766756033,0.09831460674157304,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,62,-1,1.991,615.397,600,True,472,451,41,0.13135593220338984,0.09090909090909091,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,72,-1,1.738,660.003,600,True,550,527,49,0.13090909090909092,0.09297912713472485,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,57,-1,2.593,660.003,600,True,431,411,38,0.13225058004640372,0.09245742092457421,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_3.spectra,55,-1,2.379,658.302,600,True,414,396,37,0.13285024154589373,0.09343434343434344,19.0,2.0,0,0,94.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_4.spectra,0,-1,-0.001,0.025,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_4.spectra,0,-1,-0.001,0.027,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_4.spectra,0,-1,-0.001,0.026,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_4.spectra,0,-1,-0.001,0.026,600,False,1,1,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/PcarLTL_811_PCar_fixed_4.spectra,0,-1,-0.001,0.026,600,False,1,1,0,0.0,0.0,,,1,1,
